stage_name,stage_mode,arm,bin_index,time_ns_increasing,time_ns_plot_axis,state_index,state_label,probability
After BS (Heisenberg),after_bs,B,88,88.00000000000001,11.000000000000002,5,|HV>,1.5908044357226651e-15
After BS (Heisenberg),after_bs,B,89,89.0,10.0,0,|vac>,0.9999998790007839
After BS (Heisenberg),after_bs,B,89,89.0,10.0,1,|H>,6.023136284735329e-08
After BS (Heisenberg),after_bs,B,89,89.0,10.0,2,|V>,6.076785115546797e-08
After BS (Heisenberg),after_bs,B,89,89.0,10.0,3,|2H>,8.100826623962022e-16
After BS (Heisenberg),after_bs,B,89,89.0,10.0,4,|2V>,7.782300108581434e-16
After BS (Heisenberg),after_bs,B,89,89.0,10.0,5,|HV>,7.94583518531868e-16
After BS (Heisenberg),after_bs,B,90,90.00000000000001,9.000000000000002,0,|vac>,0.9999999164181105
After BS (Heisenberg),after_bs,B,90,90.00000000000001,9.000000000000002,1,|H>,4.1599593041417504e-08
After BS (Heisenberg),after_bs,B,90,90.00000000000001,9.000000000000002,2,|V>,4.198229570058057e-08
After BS (Heisenberg),after_bs,B,90,90.00000000000001,9.000000000000002,3,|2H>,3.763783584247719e-16
After BS (Heisenberg),after_bs,B,90,90.00000000000001,9.000000000000002,4,|2V>,3.615790678788633e-16
After BS (Heisenberg),after_bs,B,90,90.00000000000001,9.000000000000002,5,|HV>,3.6917718923463653e-16
After BS (Heisenberg),after_bs,B,91,91.00000000000001,8.0,0,|vac>,0.9999999447873819
After BS (Heisenberg),after_bs,B,91,91.00000000000001,8.0,1,|H>,2.7476255928391632e-08
After BS (Heisenberg),after_bs,B,91,91.00000000000001,8.0,2,|V>,2.7736362588098503e-08
After BS (Heisenberg),after_bs,B,91,91.00000000000001,8.0,3,|2H>,1.6015806323587056e-16
After BS (Heisenberg),after_bs,B,91,91.00000000000001,8.0,4,|2V>,1.5386060843077354e-16
After BS (Heisenberg),after_bs,B,91,91.00000000000001,8.0,5,|HV>,1.5709379219410887e-16
After BS (Heisenberg),after_bs,B,92,92.0,7.000000000000001,0,|vac>,0.9999999654969317
After BS (Heisenberg),after_bs,B,92,92.0,7.000000000000001,1,|H>,1.716818178237314e-08
After BS (Heisenberg),after_bs,B,92,92.0,7.000000000000001,2,|V>,1.7334886563604847e-08
After BS (Heisenberg),after_bs,B,92,92.0,7.000000000000001,3,|2H>,6.107819121435063e-17
After BS (Heisenberg),after_bs,B,92,92.0,7.000000000000001,4,|2V>,5.867658156998525e-17
After BS (Heisenberg),after_bs,B,92,92.0,7.000000000000001,5,|HV>,5.990959483696969e-17
After BS (Heisenberg),after_bs,B,93,93.00000000000001,6.000000000000001,0,|vac>,0.9999999799193715
After BS (Heisenberg),after_bs,B,93,93.00000000000001,6.000000000000001,1,|H>,9.990700054247486e-09
After BS (Heisenberg),after_bs,B,93,93.00000000000001,6.000000000000001,2,|V>,1.0089928360369443e-08
After BS (Heisenberg),after_bs,B,93,93.00000000000001,6.000000000000001,3,|2H>,2.0232237258065126e-17
After BS (Heisenberg),after_bs,B,93,93.00000000000001,6.000000000000001,4,|2V>,1.9436700669822612e-17
After BS (Heisenberg),after_bs,B,93,93.00000000000001,6.000000000000001,5,|HV>,1.9845138058294518e-17
After BS (Heisenberg),after_bs,B,94,94.00000000000001,5.0,0,|vac>,0.9999999893700209
After BS (Heisenberg),after_bs,B,94,94.00000000000001,5.0,1,|H>,5.288193966751338e-09
After BS (Heisenberg),after_bs,B,94,94.00000000000001,5.0,2,|V>,5.3417849124430365e-09
After BS (Heisenberg),after_bs,B,94,94.00000000000001,5.0,3,|2H>,5.552513142382406e-18
After BS (Heisenberg),after_bs,B,94,94.00000000000001,5.0,4,|2V>,5.3341869459208885e-18
After BS (Heisenberg),after_bs,B,94,94.00000000000001,5.0,5,|HV>,5.446278057235897e-18
After BS (Heisenberg),after_bs,B,95,95.0,4.0,0,|vac>,0.9999999950725699
After BS (Heisenberg),after_bs,B,95,95.0,4.0,1,|H>,2.4510707805373924e-09
After BS (Heisenberg),after_bs,B,95,95.0,4.0,2,|V>,2.4763593019813975e-09
After BS (Heisenberg),after_bs,B,95,95.0,4.0,3,|2H>,1.170100468586257e-18
After BS (Heisenberg),after_bs,B,95,95.0,4.0,4,|2V>,1.1240918259830349e-18
After BS (Heisenberg),after_bs,B,95,95.0,4.0,5,|HV>,1.1477131770751165e-18
After BS (Heisenberg),after_bs,B,96,96.00000000000001,3.0000000000000004,0,|vac>,0.9999999981289911
After BS (Heisenberg),after_bs,B,96,96.00000000000001,3.0000000000000004,1,|H>,9.306268569699331e-10
After BS (Heisenberg),after_bs,B,96,96.00000000000001,3.0000000000000004,2,|V>,9.403821484870251e-10
After BS (Heisenberg),after_bs,B,96,96.00000000000001,3.0000000000000004,3,|2H>,1.657062679447261e-19
After BS (Heisenberg),after_bs,B,96,96.00000000000001,3.0000000000000004,4,|2V>,1.591906567425854e-19
After BS (Heisenberg),after_bs,B,96,96.00000000000001,3.0000000000000004,5,|HV>,1.6253584359685242e-19
After BS (Heisenberg),after_bs,B,97,97.00000000000001,2.0,0,|vac>,0.9999999994907998
After BS (Heisenberg),after_bs,B,97,97.00000000000001,2.0,1,|H>,2.532542627983649e-10
After BS (Heisenberg),after_bs,B,97,97.00000000000001,2.0,2,|V>,2.5594605512775064e-10
After BS (Heisenberg),after_bs,B,97,97.00000000000001,2.0,3,|2H>,1.207549761211425e-20
After BS (Heisenberg),after_bs,B,97,97.00000000000001,2.0,4,|2V>,1.160068602285584e-20
After BS (Heisenberg),after_bs,B,97,97.00000000000001,2.0,5,|HV>,1.1844459715392262e-20
After BS (Heisenberg),after_bs,B,98,98.0,1.0,0,|vac>,0.9999999999288052
After BS (Heisenberg),after_bs,B,98,98.0,1.0,1,|H>,3.540699954731978e-11
After BS (Heisenberg),after_bs,B,98,98.0,1.0,2,|V>,3.578764011764377e-11
After BS (Heisenberg),after_bs,B,98,98.0,1.0,3,|2H>,2.3283095002042857e-22
After BS (Heisenberg),after_bs,B,98,98.0,1.0,4,|2V>,2.2367592412531016e-22
After BS (Heisenberg),after_bs,B,98,98.0,1.0,5,|HV>,2.283761959761071e-22
After BS (Heisenberg),after_bs,B,99,99.0,0.0,0,|vac>,0.9999999999985203
After BS (Heisenberg),after_bs,B,99,99.0,0.0,1,|H>,7.359499800084992e-13
After BS (Heisenberg),after_bs,B,99,99.0,0.0,2,|V>,7.439057007398637e-13
After BS (Heisenberg),after_bs,B,99,99.0,0.0,3,|2H>,9.991012078474176e-26
After BS (Heisenberg),after_bs,B,99,99.0,0.0,4,|2V>,9.598162630132588e-26
After BS (Heisenberg),after_bs,B,99,99.0,0.0,5,|HV>,9.799857101548622e-26
