stage_name,stage_mode,arm,bin_index,time_ns_increasing,time_ns_plot_axis,state_index,state_label,probability
After QFC (State-side),after_qfc,A,36,36.00000000000001,63.00000000000001,2,|V>,0.0011811554388303576
After QFC (State-side),after_qfc,A,37,37.0,62.0,0,|vac>,0.9977147821492942
After QFC (State-side),after_qfc,A,37,37.0,62.0,1,|H>,0.001142608925353119
After QFC (State-side),after_qfc,A,37,37.0,62.0,2,|V>,0.0011426089253531275
After QFC (State-side),after_qfc,A,38,38.0,61.00000000000001,0,|vac>,0.9978045960444716
After QFC (State-side),after_qfc,A,38,38.0,61.00000000000001,1,|H>,0.0010977019777639243
After QFC (State-side),after_qfc,A,38,38.0,61.00000000000001,2,|V>,0.0010977019777639293
After QFC (State-side),after_qfc,A,39,39.00000000000001,60.00000000000001,0,|vac>,0.9979061515684678
After QFC (State-side),after_qfc,A,39,39.00000000000001,60.00000000000001,1,|H>,0.0010469242157658575
After QFC (State-side),after_qfc,A,39,39.00000000000001,60.00000000000001,2,|V>,0.0010469242157658556
After QFC (State-side),after_qfc,A,40,40.0,59.00000000000001,0,|vac>,0.9980182290873141
After QFC (State-side),after_qfc,A,40,40.0,59.00000000000001,1,|H>,0.000990885456342976
After QFC (State-side),after_qfc,A,40,40.0,59.00000000000001,2,|V>,0.0009908854563429775
After QFC (State-side),after_qfc,A,41,41.0,58.0,0,|vac>,0.9981393829152411
After QFC (State-side),after_qfc,A,41,41.0,58.0,1,|H>,0.0009303085423797664
After QFC (State-side),after_qfc,A,41,41.0,58.0,2,|V>,0.0009303085423797671
After QFC (State-side),after_qfc,A,42,42.00000000000001,57.0,0,|vac>,0.9982679645231762
After QFC (State-side),after_qfc,A,42,42.00000000000001,57.0,1,|H>,0.0008660177384117883
After QFC (State-side),after_qfc,A,42,42.00000000000001,57.0,2,|V>,0.0008660177384117952
After QFC (State-side),after_qfc,A,43,43.0,56.00000000000001,0,|vac>,0.9984021548201751
After QFC (State-side),after_qfc,A,43,43.0,56.00000000000001,1,|H>,0.000798922589912608
After QFC (State-side),after_qfc,A,43,43.0,56.00000000000001,2,|V>,0.0007989225899126161
After QFC (State-side),after_qfc,A,44,44.00000000000001,55.0,0,|vac>,0.9985400052366848
After QFC (State-side),after_qfc,A,44,44.00000000000001,55.0,1,|H>,0.0007299973816579481
After QFC (State-side),after_qfc,A,44,44.00000000000001,55.0,2,|V>,0.0007299973816579501
After QFC (State-side),after_qfc,A,45,45.00000000000001,54.0,0,|vac>,0.9986794867794742
After QFC (State-side),after_qfc,A,45,45.00000000000001,54.0,1,|H>,0.0006602566102629356
After QFC (State-side),after_qfc,A,45,45.00000000000001,54.0,2,|V>,0.0006602566102629344
After QFC (State-side),after_qfc,A,46,46.0,53.00000000000001,0,|vac>,0.9988185456190701
After QFC (State-side),after_qfc,A,46,46.0,53.00000000000001,1,|H>,0.0005907271904647404
After QFC (State-side),after_qfc,A,46,46.0,53.00000000000001,2,|V>,0.0005907271904647447
After QFC (State-side),after_qfc,A,47,47.00000000000001,52.0,0,|vac>,0.9989551631566816
After QFC (State-side),after_qfc,A,47,47.00000000000001,52.0,1,|H>,0.0005224184216591406
After QFC (State-side),after_qfc,A,47,47.00000000000001,52.0,2,|V>,0.0005224184216591413
After QFC (State-side),after_qfc,A,48,48.00000000000001,51.0,0,|vac>,0.9990874179558535
After QFC (State-side),after_qfc,A,48,48.00000000000001,51.0,1,|H>,0.00045629102207322687
After QFC (State-side),after_qfc,A,48,48.00000000000001,51.0,2,|V>,0.0004562910220732269
After QFC (State-side),after_qfc,A,49,49.0,50.00000000000001,0,|vac>,0.9992135464793532
After QFC (State-side),after_qfc,A,49,49.0,50.00000000000001,1,|H>,0.00039322676032347404
After QFC (State-side),after_qfc,A,49,49.0,50.00000000000001,2,|V>,0.0003932267603234741
After QFC (State-side),after_qfc,A,50,50.00000000000001,49.0,0,|vac>,0.9993319993099891
After QFC (State-side),after_qfc,A,50,50.00000000000001,49.0,1,|H>,0.00033400034500542737
After QFC (State-side),after_qfc,A,50,50.00000000000001,49.0,2,|V>,0.00033400034500542705
After QFC (State-side),after_qfc,A,51,51.0,48.00000000000001,0,|vac>,0.9994414895132687
After QFC (State-side),after_qfc,A,51,51.0,48.00000000000001,1,|H>,0.00027925524336562166
After QFC (State-side),after_qfc,A,51,51.0,48.00000000000001,2,|V>,0.00027925524336562535
After QFC (State-side),after_qfc,A,52,52.0,47.00000000000001,0,|vac>,0.99954103006014
After QFC (State-side),after_qfc,A,52,52.0,47.00000000000001,1,|H>,0.00022948496993020474
After QFC (State-side),after_qfc,A,52,52.0,47.00000000000001,2,|V>,0.00022948496993020564
After QFC (State-side),after_qfc,A,53,53.00000000000001,46.0,0,|vac>,0.9996299577823646
After QFC (State-side),after_qfc,A,53,53.00000000000001,46.0,1,|H>,0.0001850211088176859
After QFC (State-side),after_qfc,A,53,53.00000000000001,46.0,2,|V>,0.00018502110881768615
After QFC (State-side),after_qfc,A,54,54.0,45.00000000000001,0,|vac>,0.9997079421595975
After QFC (State-side),after_qfc,A,54,54.0,45.00000000000001,1,|H>,0.00014602892020117067
After QFC (State-side),after_qfc,A,54,54.0,45.00000000000001,2,|V>,0.0001460289202011691
After QFC (State-side),after_qfc,A,55,55.0,44.00000000000001,0,|vac>,0.9997749782770234
