stage_name,stage_mode,arm,bin_index,time_ns_increasing,time_ns_plot_axis,state_index,state_label,probability
After Fiber (Heisenberg),after_fiber,A,68,68.0,31.0,2,|V>,4.663027145177299e-07
After Fiber (Heisenberg),after_fiber,A,69,69.00000000000001,30.000000000000004,0,|vac>,0.9999986237287224
After Fiber (Heisenberg),after_fiber,A,69,69.00000000000001,30.000000000000004,1,|H>,6.818085475476043e-07
After Fiber (Heisenberg),after_fiber,A,69,69.00000000000001,30.000000000000004,2,|V>,6.944627302196267e-07
After Fiber (Heisenberg),after_fiber,A,70,70.0,29.0,0,|vac>,0.9999982133156313
After Fiber (Heisenberg),after_fiber,A,70,70.0,29.0,1,|H>,8.851283131578921e-07
After Fiber (Heisenberg),after_fiber,A,70,70.0,29.0,2,|V>,9.015560558184558e-07
After Fiber (Heisenberg),after_fiber,A,71,71.0,28.000000000000004,0,|vac>,0.9999978788718141
After Fiber (Heisenberg),after_fiber,A,71,71.0,28.000000000000004,1,|H>,1.0508126926678023e-06
After Fiber (Heisenberg),after_fiber,A,71,71.0,28.000000000000004,2,|V>,1.0703154927059734e-06
After Fiber (Heisenberg),after_fiber,A,72,72.00000000000001,27.0,0,|vac>,0.9999976376451691
After Fiber (Heisenberg),after_fiber,A,72,72.00000000000001,27.0,1,|H>,1.1703170313350266e-06
After Fiber (Heisenberg),after_fiber,A,72,72.00000000000001,27.0,2,|V>,1.1920377996533449e-06
After Fiber (Heisenberg),after_fiber,A,73,73.0,26.0,0,|vac>,0.9999974939901356
After Fiber (Heisenberg),after_fiber,A,73,73.0,26.0,1,|H>,1.2414841268182644e-06
After Fiber (Heisenberg),after_fiber,A,73,73.0,26.0,2,|V>,1.2645257372259494e-06
After Fiber (Heisenberg),after_fiber,A,74,74.0,25.000000000000004,0,|vac>,0.9999974430878411
After Fiber (Heisenberg),after_fiber,A,74,74.0,25.000000000000004,1,|H>,1.2667012625524334e-06
After Fiber (Heisenberg),after_fiber,A,74,74.0,25.000000000000004,2,|V>,1.2902108961950913e-06
After Fiber (Heisenberg),after_fiber,A,75,75.00000000000001,24.000000000000004,0,|vac>,0.9999974741553104
After Fiber (Heisenberg),after_fiber,A,75,75.00000000000001,24.000000000000004,1,|H>,1.2513103534916338e-06
After Fiber (Heisenberg),after_fiber,A,75,75.00000000000001,24.000000000000004,2,|V>,1.2745343360150347e-06
After Fiber (Heisenberg),after_fiber,A,76,76.0,23.0,0,|vac>,0.9999975730714717
After Fiber (Heisenberg),after_fiber,A,76,76.0,23.0,1,|H>,1.2023070172969321e-06
After Fiber (Heisenberg),after_fiber,A,76,76.0,23.0,2,|V>,1.2246215111230249e-06
After Fiber (Heisenberg),after_fiber,A,77,77.0,22.000000000000004,0,|vac>,0.9999977244124563
After Fiber (Heisenberg),after_fiber,A,77,77.0,22.000000000000004,1,|H>,1.1273322804595302e-06
After Fiber (Heisenberg),after_fiber,A,77,77.0,22.000000000000004,2,|V>,1.1482552634000868e-06
After Fiber (Heisenberg),after_fiber,A,78,78.00000000000001,21.000000000000004,0,|vac>,0.9999979129357232
After Fiber (Heisenberg),after_fiber,A,78,78.00000000000001,21.000000000000004,1,|H>,1.0339373393535126e-06
After Fiber (Heisenberg),after_fiber,A,78,78.00000000000001,21.000000000000004,2,|V>,1.0531269373876217e-06
After Fiber (Heisenberg),after_fiber,A,79,79.0,20.0,0,|vac>,0.9999981245822318
After Fiber (Heisenberg),after_fiber,A,79,79.0,20.0,1,|H>,9.29087081157253e-07
After Fiber (Heisenberg),after_fiber,A,79,79.0,20.0,2,|V>,9.46330686690715e-07
After Fiber (Heisenberg),after_fiber,A,80,80.0,19.0,0,|vac>,0.9999983470806006
After Fiber (Heisenberg),after_fiber,A,80,80.0,19.0,1,|H>,8.188607823324915e-07
After Fiber (Heisenberg),after_fiber,A,80,80.0,19.0,2,|V>,8.340586175017638e-07
After Fiber (Heisenberg),after_fiber,A,81,81.00000000000001,18.000000000000004,0,|vac>,0.9999985702401694
After Fiber (Heisenberg),after_fiber,A,81,81.00000000000001,18.000000000000004,1,|H>,7.083069228473993e-07
After Fiber (Heisenberg),after_fiber,A,81,81.00000000000001,18.000000000000004,2,|V>,7.21452908215064e-07
After Fiber (Heisenberg),after_fiber,A,82,82.0,17.0,0,|vac>,0.9999987860146656
After Fiber (Heisenberg),after_fiber,A,82,82.0,17.0,1,|H>,6.014116481407512e-07
After Fiber (Heisenberg),after_fiber,A,82,82.0,17.0,2,|V>,6.125736860531116e-07
After Fiber (Heisenberg),after_fiber,A,83,83.0,16.0,0,|vac>,0.9999989884079099
After Fiber (Heisenberg),after_fiber,A,83,83.0,16.0,1,|H>,5.01145482516878e-07
After Fiber (Heisenberg),after_fiber,A,83,83.0,16.0,2,|V>,5.104466074497837e-07
After Fiber (Heisenberg),after_fiber,A,84,84.00000000000001,15.000000000000002,0,|vac>,0.9999991732804198
After Fiber (Heisenberg),after_fiber,A,84,84.00000000000001,15.000000000000002,1,|H>,4.095591365418938e-07
After Fiber (Heisenberg),after_fiber,A,84,84.00000000000001,15.000000000000002,2,|V>,4.171604436059772e-07
After Fiber (Heisenberg),after_fiber,A,85,85.0,14.000000000000002,0,|vac>,0.9999993381027868
After Fiber (Heisenberg),after_fiber,A,85,85.0,14.000000000000002,1,|H>,3.2790568606382404e-07
After Fiber (Heisenberg),after_fiber,A,85,85.0,14.000000000000002,2,|V>,3.3399152711934575e-07
After Fiber (Heisenberg),after_fiber,A,86,86.0,13.0,0,|vac>,0.9999994816895933
After Fiber (Heisenberg),after_fiber,A,86,86.0,13.0,1,|H>,2.5677239021336593e-07
After Fiber (Heisenberg),after_fiber,A,86,86.0,13.0,2,|V>,2.615380164915858e-07
After Fiber (Heisenberg),after_fiber,A,87,87.00000000000001,12.000000000000002,0,|vac>,0.9999996039371861
After Fiber (Heisenberg),after_fiber,A,87,87.00000000000001,12.000000000000002,1,|H>,1.962105991601118e-07
After Fiber (Heisenberg),after_fiber,A,87,87.00000000000001,12.000000000000002,2,|V>,1.9985221493759704e-07
After Fiber (Heisenberg),after_fiber,A,88,88.00000000000001,11.000000000000002,0,|vac>,0.9999997055800778
After Fiber (Heisenberg),after_fiber,A,88,88.00000000000001,11.000000000000002,1,|H>,1.458564332679852e-07
After Fiber (Heisenberg),after_fiber,A,88,88.00000000000001,11.000000000000002,2,|V>,1.4856348931342898e-07
After Fiber (Heisenberg),after_fiber,A,89,89.0,10.0,0,|vac>,0.9999997879741284
After Fiber (Heisenberg),after_fiber,A,89,89.0,10.0,1,|H>,1.0503819550631546e-07
