stage_name,stage_mode,arm,bin_index,time_ns_increasing,time_ns_plot_axis,state_index,state_label,probability
After Emission,emission,B,49,49.0,50.00000000000001,4,|V_1517>,2.0561048647477346e-34
After Emission,emission,B,50,50.00000000000001,49.0,0,|vac>,0.9904552868145559
After Emission,emission,B,50,50.00000000000001,49.0,1,|H_780>,0.004772356592721978
After Emission,emission,B,50,50.00000000000001,49.0,2,|V_780>,0.004772356592721986
After Emission,emission,B,50,50.00000000000001,49.0,3,|H_1517>,1.149174933543073e-32
After Emission,emission,B,50,50.00000000000001,49.0,4,|V_1517>,4.403215871452261e-33
After Emission,emission,B,51,51.0,48.00000000000001,0,|vac>,0.9909441309212959
After Emission,emission,B,51,51.0,48.00000000000001,1,|H_780>,0.004527934539352281
After Emission,emission,B,51,51.0,48.00000000000001,2,|V_780>,0.004527934539352305
After Emission,emission,B,51,51.0,48.00000000000001,3,|H_1517>,2.140879237612478e-33
After Emission,emission,B,51,51.0,48.00000000000001,4,|V_1517>,6.460271312510534e-34
After Emission,emission,B,52,52.0,47.00000000000001,0,|vac>,0.9914758341706369
After Emission,emission,B,52,52.0,47.00000000000001,1,|H_780>,0.004262082914681264
After Emission,emission,B,52,52.0,47.00000000000001,2,|V_780>,0.004262082914681295
After Emission,emission,B,52,52.0,47.00000000000001,3,|H_1517>,1.924048307742938e-33
After Emission,emission,B,52,52.0,47.00000000000001,4,|V_1517>,2.66660951299748e-34
After Emission,emission,B,53,53.00000000000001,46.0,0,|vac>,0.992040579882035
After Emission,emission,B,53,53.00000000000001,46.0,1,|H_780>,0.003979710058982488
After Emission,emission,B,53,53.00000000000001,46.0,2,|V_780>,0.0039797100589825185
After Emission,emission,B,53,53.00000000000001,46.0,3,|H_1517>,4.721891018969517e-34
After Emission,emission,B,53,53.00000000000001,46.0,4,|V_1517>,2.7694707558627518e-34
After Emission,emission,B,54,54.0,45.00000000000001,0,|vac>,0.9926281019695372
After Emission,emission,B,54,54.0,45.00000000000001,1,|H_780>,0.003685949015231366
After Emission,emission,B,54,54.0,45.00000000000001,2,|V_780>,0.003685949015231401
After Emission,emission,B,54,54.0,45.00000000000001,3,|H_1517>,8.640058208341466e-34
After Emission,emission,B,54,54.0,45.00000000000001,4,|V_1517>,2.6893095419402896e-34
After Emission,emission,B,55,55.0,44.00000000000001,0,|vac>,0.9932280489597504
After Emission,emission,B,55,55.0,44.00000000000001,1,|H_780>,0.0033859755201248185
After Emission,emission,B,55,55.0,44.00000000000001,2,|V_780>,0.0033859755201248545
After Emission,emission,B,55,55.0,44.00000000000001,3,|H_1517>,1.6278486011245878e-33
After Emission,emission,B,55,55.0,44.00000000000001,4,|V_1517>,5.378933921154253e-34
After Emission,emission,B,56,56.00000000000001,43.0,0,|vac>,0.9938303432898777
After Emission,emission,B,56,56.00000000000001,43.0,1,|H_780>,0.003084828355061293
After Emission,emission,B,56,56.00000000000001,43.0,2,|V_780>,0.0030848283550613336
After Emission,emission,B,56,56.00000000000001,43.0,3,|H_1517>,2.4774508918195125e-34
After Emission,emission,B,56,56.00000000000001,43.0,4,|V_1517>,1.407690379547424e-34
After Emission,emission,B,57,57.0,42.00000000000001,0,|vac>,0.9944255144676254
After Emission,emission,B,57,57.0,42.00000000000001,1,|H_780>,0.002787242766187346
After Emission,emission,B,57,57.0,42.00000000000001,2,|V_780>,0.0027872427661873806
After Emission,emission,B,57,57.0,42.00000000000001,3,|H_1517>,1.5042029950978222e-34
After Emission,emission,B,57,57.0,42.00000000000001,4,|V_1517>,1.3881893593776946e-34
After Emission,emission,B,58,58.0,41.0,0,|vac>,0.9950049871475902
After Emission,emission,B,58,58.0,41.0,1,|H_780>,0.002497506426205059
After Emission,emission,B,58,58.0,41.0,2,|V_780>,0.0024975064262050847
After Emission,emission,B,58,58.0,41.0,3,|H_1517>,8.951986319991155e-34
After Emission,emission,B,58,58.0,41.0,4,|V_1517>,1.314700763010379e-35
After Emission,emission,B,59,59.00000000000001,40.0,0,|vac>,0.9955613093141586
After Emission,emission,B,59,59.00000000000001,40.0,1,|H_780>,0.002219345342920424
After Emission,emission,B,59,59.00000000000001,40.0,2,|V_780>,0.002219345342920448
After Emission,emission,B,59,59.00000000000001,40.0,3,|H_1517>,2.5048766101551835e-34
After Emission,emission,B,59,59.00000000000001,40.0,4,|V_1517>,9.089810220098996e-34
After Emission,emission,B,60,60.00000000000001,39.00000000000001,0,|vac>,0.9960883110513172
After Emission,emission,B,60,60.00000000000001,39.00000000000001,1,|H_780>,0.001955844474341456
After Emission,emission,B,60,60.00000000000001,39.00000000000001,2,|V_780>,0.0019558444743414793
After Emission,emission,B,60,60.00000000000001,39.00000000000001,3,|H_1517>,1.3645994919768037e-33
After Emission,emission,B,60,60.00000000000001,39.00000000000001,4,|V_1517>,1.1659909856175557e-34
After Emission,emission,B,61,61.00000000000001,38.0,0,|vac>,0.9965811901922731
After Emission,emission,B,61,61.00000000000001,38.0,1,|H_780>,0.0017094049038634776
After Emission,emission,B,61,61.00000000000001,38.0,2,|V_780>,0.0017094049038635002
After Emission,emission,B,61,61.00000000000001,38.0,3,|H_1517>,3.1206284940104586e-33
After Emission,emission,B,61,61.00000000000001,38.0,4,|V_1517>,1.447860894872557e-33
After Emission,emission,B,62,62.0,37.0,0,|vac>,0.9970365268178668
After Emission,emission,B,62,62.0,37.0,1,|H_780>,0.0014817365910665776
After Emission,emission,B,62,62.0,37.0,2,|V_780>,0.0014817365910666004
After Emission,emission,B,62,62.0,37.0,3,|H_1517>,4.265073495099343e-34
After Emission,emission,B,62,62.0,37.0,4,|V_1517>,6.744945655961373e-36
After Emission,emission,B,63,63.00000000000001,36.00000000000001,0,|vac>,0.997452233524553
After Emission,emission,B,63,63.00000000000001,36.00000000000001,1,|H_780>,0.0012738832377234448
After Emission,emission,B,63,63.00000000000001,36.00000000000001,2,|V_780>,0.0012738832377234479
After Emission,emission,B,63,63.00000000000001,36.00000000000001,3,|H_1517>,1.7954469419608453e-33
After Emission,emission,B,63,63.00000000000001,36.00000000000001,4,|V_1517>,4.7778152045762656e-34
After Emission,emission,B,64,64.0,35.0,0,|vac>,0.9978274521710669
After Emission,emission,B,64,64.0,35.0,1,|H_780>,0.0010862739144665097
After Emission,emission,B,64,64.0,35.0,2,|V_780>,0.0010862739144665186
After Emission,emission,B,64,64.0,35.0,3,|H_1517>,1.05052296087498e-33
After Emission,emission,B,64,64.0,35.0,4,|V_1517>,2.2265495471697237e-35
After Emission,emission,B,65,65.0,34.0,0,|vac>,0.9981624101915875
After Emission,emission,B,65,65.0,34.0,1,|H_780>,0.0009187949042063007
After Emission,emission,B,65,65.0,34.0,2,|V_780>,0.0009187949042063091
After Emission,emission,B,65,65.0,34.0,3,|H_1517>,1.2017763564998714e-33
After Emission,emission,B,65,65.0,34.0,4,|V_1517>,1.120972231023404e-34
After Emission,emission,B,66,66.00000000000001,33.00000000000001,0,|vac>,0.9984582504883545
After Emission,emission,B,66,66.00000000000001,33.00000000000001,1,|H_780>,0.0007708747558227986
After Emission,emission,B,66,66.00000000000001,33.00000000000001,2,|V_780>,0.0007708747558228069
After Emission,emission,B,66,66.00000000000001,33.00000000000001,3,|H_1517>,8.452298813909011e-35
After Emission,emission,B,66,66.00000000000001,33.00000000000001,4,|V_1517>,1.1188789857592919e-35
After Emission,emission,B,67,67.0,32.0,0,|vac>,0.9987168485220594
After Emission,emission,B,67,67.0,32.0,1,|H_780>,0.0006415757389703593
After Emission,emission,B,67,67.0,32.0,2,|V_780>,0.0006415757389703658
After Emission,emission,B,67,67.0,32.0,3,|H_1517>,6.441347727736236e-35
After Emission,emission,B,67,67.0,32.0,4,|V_1517>,1.2238676207183254e-35
After Emission,emission,B,68,68.0,31.0,0,|vac>,0.9989406287678448
After Emission,emission,B,68,68.0,31.0,1,|H_780>,0.0005296856160776133
After Emission,emission,B,68,68.0,31.0,2,|V_780>,0.0005296856160776179
After Emission,emission,B,68,68.0,31.0,3,|H_1517>,1.3409118895076584e-34
After Emission,emission,B,68,68.0,31.0,4,|V_1517>,4.123636397100985e-36
After Emission,emission,B,69,69.00000000000001,30.000000000000004,0,|vac>,0.9991323905337602
After Emission,emission,B,69,69.00000000000001,30.000000000000004,1,|H_780>,0.0004338047331200249
After Emission,emission,B,69,69.00000000000001,30.000000000000004,2,|V_780>,0.0004338047331200283
After Emission,emission,B,69,69.00000000000001,30.000000000000004,3,|H_1517>,1.0755762528738605e-34
After Emission,emission,B,69,69.00000000000001,30.000000000000004,4,|V_1517>,1.955085662268695e-36
After Emission,emission,B,70,70.0,29.0,0,|vac>,0.9992951505960549
After Emission,emission,B,70,70.0,29.0,1,|H_780>,0.0003524247019725725
After Emission,emission,B,70,70.0,29.0,2,|V_780>,0.000352424701972577
After Emission,emission,B,70,70.0,29.0,3,|H_1517>,1.2114453414813444e-34
After Emission,emission,B,70,70.0,29.0,4,|V_1517>,3.309520360692804e-35
After Emission,emission,B,71,71.0,28.000000000000004,0,|vac>,0.9994320075071883
After Emission,emission,B,71,71.0,28.000000000000004,1,|H_780>,0.000283996246405722
After Emission,emission,B,71,71.0,28.000000000000004,2,|V_780>,0.000283996246405724
After Emission,emission,B,71,71.0,28.000000000000004,3,|H_1517>,1.5661253016951203e-35
After Emission,emission,B,71,71.0,28.000000000000004,4,|V_1517>,5.986123650088471e-37
After Emission,emission,B,72,72.00000000000001,27.0,0,|vac>,0.9995460300279995
After Emission,emission,B,72,72.00000000000001,27.0,1,|H_780>,0.00022698498600048607
After Emission,emission,B,72,72.00000000000001,27.0,2,|V_780>,0.00022698498600048786
After Emission,emission,B,72,72.00000000000001,27.0,3,|H_1517>,2.5698649431071535e-34
After Emission,emission,B,72,72.00000000000001,27.0,4,|V_1517>,3.314827084077002e-35
After Emission,emission,B,73,73.0,26.0,0,|vac>,0.9996401700952223
After Emission,emission,B,73,73.0,26.0,1,|H_780>,0.00017991495238890945
After Emission,emission,B,73,73.0,26.0,2,|V_780>,0.00017991495238891045
After Emission,emission,B,73,73.0,26.0,3,|H_1517>,3.81206017621766e-34
After Emission,emission,B,73,73.0,26.0,4,|V_1517>,1.0975745778044313e-35
After Emission,emission,B,74,74.0,25.000000000000004,0,|vac>,0.9997171991494914
After Emission,emission,B,74,74.0,25.000000000000004,1,|H_780>,0.00014140042525450283
After Emission,emission,B,74,74.0,25.000000000000004,2,|V_780>,0.0001414004252545049
After Emission,emission,B,74,74.0,25.000000000000004,3,|H_1517>,1.7128749150947378e-34
After Emission,emission,B,74,74.0,25.000000000000004,4,|V_1517>,6.330495036491399e-37
After Emission,emission,B,75,75.00000000000001,24.000000000000004,0,|vac>,0.9997796655378592
After Emission,emission,B,75,75.00000000000001,24.000000000000004,1,|H_780>,0.00011016723107043452
After Emission,emission,B,75,75.00000000000001,24.000000000000004,2,|V_780>,0.00011016723107043514
After Emission,emission,B,75,75.00000000000001,24.000000000000004,3,|H_1517>,3.4914838714704964e-35
After Emission,emission,B,75,75.00000000000001,24.000000000000004,4,|V_1517>,1.1535711678780224e-36
After Emission,emission,B,76,76.0,23.0,0,|vac>,0.999829870037097
After Emission,emission,B,76,76.0,23.0,1,|H_780>,8.506498145163978e-05
After Emission,emission,B,76,76.0,23.0,2,|V_780>,8.506498145164092e-05
After Emission,emission,B,76,76.0,23.0,3,|H_1517>,1.7918521254429574e-34
After Emission,emission,B,76,76.0,23.0,4,|V_1517>,1.8562746935095594e-36
After Emission,emission,B,77,77.0,22.000000000000004,0,|vac>,0.9998698562539944
After Emission,emission,B,77,77.0,22.000000000000004,1,|H_780>,6.507187300287019e-05
After Emission,emission,B,77,77.0,22.000000000000004,2,|V_780>,6.507187300287069e-05
After Emission,emission,B,77,77.0,22.000000000000004,3,|H_1517>,1.5082374108445554e-34
After Emission,emission,B,77,77.0,22.000000000000004,4,|V_1517>,6.032609243716482e-37
After Emission,emission,B,78,78.00000000000001,21.000000000000004,0,|vac>,0.9999014126645599
After Emission,emission,B,78,78.00000000000001,21.000000000000004,1,|H_780>,4.929366772013715e-05
After Emission,emission,B,78,78.00000000000001,21.000000000000004,2,|V_780>,4.929366772013783e-05
After Emission,emission,B,78,78.00000000000001,21.000000000000004,3,|H_1517>,1.9936463527195088e-35
After Emission,emission,B,78,78.00000000000001,21.000000000000004,4,|V_1517>,5.877555271323955e-37
After Emission,emission,B,79,79.0,20.0,0,|vac>,0.999926083270401
After Emission,emission,B,79,79.0,20.0,1,|H_780>,3.695836479964257e-05
After Emission,emission,B,79,79.0,20.0,2,|V_780>,3.695836479964315e-05
After Emission,emission,B,79,79.0,20.0,3,|H_1517>,1.0778050479939372e-35
After Emission,emission,B,79,79.0,20.0,4,|V_1517>,1.4521081840358637e-37
After Emission,emission,B,80,80.0,19.0,0,|vac>,0.9999451841997723
After Emission,emission,B,80,80.0,19.0,1,|H_780>,2.7407900113808528e-05
After Emission,emission,B,80,80.0,19.0,2,|V_780>,2.7407900113808718e-05
After Emission,emission,B,80,80.0,19.0,3,|H_1517>,7.702941621417728e-34
After Emission,emission,B,80,80.0,19.0,4,|V_1517>,4.121962629427946e-37
After Emission,emission,B,81,81.00000000000001,18.000000000000004,0,|vac>,0.9999598239973767
After Emission,emission,B,81,81.00000000000001,18.000000000000004,1,|H_780>,2.0088001311897925e-05
After Emission,emission,B,81,81.00000000000001,18.000000000000004,2,|V_780>,2.0088001311898007e-05
After Emission,emission,B,81,81.00000000000001,18.000000000000004,3,|H_1517>,4.6998742988680824e-36
After Emission,emission,B,81,81.00000000000001,18.000000000000004,4,|V_1517>,7.901915665020836e-38
After Emission,emission,B,82,82.0,17.0,0,|vac>,0.9999709257805789
After Emission,emission,B,82,82.0,17.0,1,|H_780>,1.4537109710712249e-05
After Emission,emission,B,82,82.0,17.0,2,|V_780>,1.4537109710712425e-05
After Emission,emission,B,82,82.0,17.0,3,|H_1517>,5.935635228814147e-37
After Emission,emission,B,82,82.0,17.0,4,|V_1517>,4.572355795373231e-37
After Emission,emission,B,83,83.0,16.0,0,|vac>,0.9999792498546384
After Emission,emission,B,83,83.0,16.0,1,|H_780>,1.0375072680930869e-05
After Emission,emission,B,83,83.0,16.0,2,|V_780>,1.037507268093098e-05
After Emission,emission,B,83,83.0,16.0,3,|H_1517>,1.304835158018215e-35
After Emission,emission,B,83,83.0,16.0,4,|V_1517>,3.9960362233720307e-38
After Emission,emission,B,84,84.00000000000001,15.000000000000002,0,|vac>,0.9999854157532455
After Emission,emission,B,84,84.00000000000001,15.000000000000002,1,|H_780>,7.292123377199651e-06
After Emission,emission,B,84,84.00000000000001,15.000000000000002,2,|V_780>,7.292123377199718e-06
After Emission,emission,B,84,84.00000000000001,15.000000000000002,3,|H_1517>,3.9613179506430254e-38
After Emission,emission,B,84,84.00000000000001,15.000000000000002,4,|V_1517>,3.6186699752717334e-37
After Emission,emission,B,85,85.0,14.000000000000002,0,|vac>,0.9999899229912881
After Emission,emission,B,85,85.0,14.000000000000002,1,|H_780>,5.03850435604892e-06
After Emission,emission,B,85,85.0,14.000000000000002,2,|V_780>,5.038504356048921e-06
After Emission,emission,B,85,85.0,14.000000000000002,3,|H_1517>,3.9299229792785463e-36
After Emission,emission,B,85,85.0,14.000000000000002,4,|V_1517>,2.612357320974829e-37
After Emission,emission,B,86,86.0,13.0,0,|vac>,0.999993170080328
After Emission,emission,B,86,86.0,13.0,1,|H_780>,3.4149598359607768e-06
After Emission,emission,B,86,86.0,13.0,2,|V_780>,3.414959835960781e-06
After Emission,emission,B,86,86.0,13.0,3,|H_1517>,4.89696156140454e-36
After Emission,emission,B,86,86.0,13.0,4,|V_1517>,5.322019509994744e-38
After Emission,emission,B,87,87.00000000000001,12.000000000000002,0,|vac>,0.9999954715654263
After Emission,emission,B,87,87.00000000000001,12.000000000000002,1,|H_780>,2.2642172869126565e-06
After Emission,emission,B,87,87.00000000000001,12.000000000000002,2,|V_780>,2.2642172869126662e-06
After Emission,emission,B,87,87.00000000000001,12.000000000000002,3,|H_1517>,6.567996950202971e-36
After Emission,emission,B,87,87.00000000000001,12.000000000000002,4,|V_1517>,1.1210557666603492e-38
After Emission,emission,B,88,88.00000000000001,11.000000000000002,0,|vac>,0.9999970729996157
After Emission,emission,B,88,88.00000000000001,11.000000000000002,1,|H_780>,1.4635001923498567e-06
After Emission,emission,B,88,88.00000000000001,11.000000000000002,2,|V_780>,1.46350019234986e-06
After Emission,emission,B,88,88.00000000000001,11.000000000000002,3,|H_1517>,9.802945212378388e-37
After Emission,emission,B,88,88.00000000000001,11.000000000000002,4,|V_1517>,3.338759204266801e-38
After Emission,emission,B,89,89.0,10.0,0,|vac>,0.9999981638863836
After Emission,emission,B,89,89.0,10.0,1,|H_780>,9.18056808358084e-07
After Emission,emission,B,89,89.0,10.0,2,|V_780>,9.180568083580862e-07
After Emission,emission,B,89,89.0,10.0,3,|H_1517>,1.9535560759376785e-36
After Emission,emission,B,89,89.0,10.0,4,|V_1517>,8.385379518489938e-39
After Emission,emission,B,90,90.00000000000001,9.000000000000002,0,|vac>,0.9999988886983067
After Emission,emission,B,90,90.00000000000001,9.000000000000002,1,|H_780>,5.556508468562462e-07
After Emission,emission,B,90,90.00000000000001,9.000000000000002,2,|V_780>,5.556508468562489e-07
After Emission,emission,B,90,90.00000000000001,9.000000000000002,3,|H_1517>,6.629162368417286e-35
After Emission,emission,B,90,90.00000000000001,9.000000000000002,4,|V_1517>,2.323793013161793e-37
After Emission,emission,B,91,91.00000000000001,8.0,0,|vac>,0.9999993561287855
After Emission,emission,B,91,91.00000000000001,8.0,1,|H_780>,3.2193560730236465e-07
After Emission,emission,B,91,91.00000000000001,8.0,2,|V_780>,3.21935607302364e-07
After Emission,emission,B,91,91.00000000000001,8.0,3,|H_1517>,1.495168781450117e-35
After Emission,emission,B,91,91.00000000000001,8.0,4,|V_1517>,5.503238853622816e-38
After Emission,emission,B,92,92.0,7.000000000000001,0,|vac>,0.9999996467602675
After Emission,emission,B,92,92.0,7.000000000000001,1,|H_780>,1.7661986628417648e-07
After Emission,emission,B,92,92.0,7.000000000000001,2,|V_780>,1.7661986628417703e-07
After Emission,emission,B,92,92.0,7.000000000000001,3,|H_1517>,2.018122766782901e-37
After Emission,emission,B,92,92.0,7.000000000000001,4,|V_1517>,8.651736860061897e-39
After Emission,emission,B,93,93.00000000000001,6.000000000000001,0,|vac>,0.9999998193421334
After Emission,emission,B,93,93.00000000000001,6.000000000000001,1,|H_780>,9.032893335276328e-08
After Emission,emission,B,93,93.00000000000001,6.000000000000001,2,|V_780>,9.032893335276395e-08
After Emission,emission,B,93,93.00000000000001,6.000000000000001,3,|H_1517>,3.003167564284298e-38
After Emission,emission,B,93,93.00000000000001,6.000000000000001,4,|V_1517>,1.8573245427497e-42
After Emission,emission,B,94,94.00000000000001,5.0,0,|vac>,0.999999915869408
After Emission,emission,B,94,94.00000000000001,5.0,1,|H_780>,4.206529604969107e-08
After Emission,emission,B,94,94.00000000000001,5.0,2,|V_780>,4.206529604969127e-08
After Emission,emission,B,94,94.00000000000001,5.0,3,|H_1517>,3.9304748780519516e-36
After Emission,emission,B,94,94.00000000000001,5.0,4,|V_1517>,4.731543046929725e-40
After Emission,emission,B,95,95.0,4.0,0,|vac>,0.9999999656434571
After Emission,emission,B,95,95.0,4.0,1,|H_780>,1.7178271635986152e-08
After Emission,emission,B,95,95.0,4.0,2,|V_780>,1.7178271635986344e-08
After Emission,emission,B,95,95.0,4.0,3,|H_1517>,5.541371086867132e-39
After Emission,emission,B,95,95.0,4.0,4,|V_1517>,2.6643086913855193e-40
After Emission,emission,B,96,96.00000000000001,3.0000000000000004,0,|vac>,0.9999999884809123
After Emission,emission,B,96,96.00000000000001,3.0000000000000004,1,|H_780>,5.7595437495401654e-09
After Emission,emission,B,96,96.00000000000001,3.0000000000000004,2,|V_780>,5.759543749540254e-09
After Emission,emission,B,96,96.00000000000001,3.0000000000000004,3,|H_1517>,6.430531740496243e-40
After Emission,emission,B,96,96.00000000000001,3.0000000000000004,4,|V_1517>,5.3469386524418956e-33
After Emission,emission,B,97,97.00000000000001,2.0,0,|vac>,0.9999999972195164
After Emission,emission,B,97,97.00000000000001,2.0,1,|H_780>,1.3902419922112119e-09
After Emission,emission,B,97,97.00000000000001,2.0,2,|V_780>,1.3902419922112156e-09
After Emission,emission,B,97,97.00000000000001,2.0,3,|H_1517>,4.3017032422172844e-41
After Emission,emission,B,97,97.00000000000001,2.0,4,|V_1517>,2.5948566286148083e-33
After Emission,emission,B,98,98.0,1.0,0,|vac>,0.9999999996510365
After Emission,emission,B,98,98.0,1.0,1,|H_780>,1.7448162345568285e-10
After Emission,emission,B,98,98.0,1.0,2,|V_780>,1.7448162345568787e-10
After Emission,emission,B,98,98.0,1.0,3,|H_1517>,2.7744730321009076e-32
After Emission,emission,B,98,98.0,1.0,4,|V_1517>,1.8712064868913173e-39
After Emission,emission,B,99,99.0,0.0,0,|vac>,0.999999999993141
After Emission,emission,B,99,99.0,0.0,1,|H_780>,3.4295882470461828e-12
After Emission,emission,B,99,99.0,0.0,2,|V_780>,3.4295882470462886e-12
After Emission,emission,B,99,99.0,0.0,3,|H_1517>,0.0
After Emission,emission,B,99,99.0,0.0,4,|V_1517>,0.0
